date,BTC_Reaper_Aggr_1_BTCUSD.a_H1_OHLC,BTC_Reaper_Aggr_2_BTCUSD.a_H1_OHLC,BTC_Reaper_Aggr_3_BTCUSD.a_H1_OHLC,BTC_Reaper_Aggr_4_BTCUSD.a_H1_OHLC,BTC_Reaper_Aggr_5_BTCUSD.a_H1_OHLC,BTC_Reaper_Aggr_6_BTCUSD.a_H1_OHLC,BTC_Reaper_Aggr_7_BTCUSD.a_H1_OHLC,BTC_Reaper_Aggr_8_BTCUSD.a_H1_OHLC,BTC_Reaper_Aggr_9_BTCUSD.a_H1_OHLC,BitcoinReaper10_BTCUSD.a_H1_OHLC,BitcoinReaper1_BTCUSD.a_H1_OHLC,BitcoinReaper2_BTCUSD.a_H1_OHLC,BitcoinReaper3_BTCUSD.a_H1_OHLC,BitcoinReaper4_BTCUSD.a_H1_OHLC,BitcoinReaper5_BTCUSD.a_H1_OHLC,BitcoinReaper6_BTCUSD.a_H1_OHLC,BitcoinReaper7_BTCUSD.a_H1_OHLC,BitcoinReaper8_BTCUSD.a_H1_OHLC,BitcoinReaper9_BTCUSD.a_H1_OHLC,BitcoinScalpPro_BTCUSD.a_H1_OHLC,DAX_M15_a_DE40.a_M15_OHLC,DAX_M15_c_DE40.a_M15_OHLC,DAX_M15_f_DE40.a_M15_OHLC,DaytradePro_AUDJPY_AUDJPY.a_Daily_OHLC,DaytradePro_AUDUSD_AUDUSD.a_Daily_OHLC,DaytradePro_CHFJPY_CHFJPY.a_Daily_OHLC,DaytradePro_EURAUD_EURAUD.a_Daily_OHLC,DaytradePro_EURJPY_EURJPY.a_Daily_OHLC,DaytradePro_EURNZD_EURNZD.a_Daily_OHLC,DaytradePro_EURUSD_EURUSD.a_Daily_OHLC,DaytradePro_GBPJPY_GBPJPY.a_Daily_OHLC,DaytradePro_GBPUSD_GBPUSD.a_Daily_OHLC,DaytradePro_NZDUSD_NZDUSD.a_Daily_OHLC,DaytradePro_USDCAD_USDCAD.a_Daily_OHLC,DaytradePro_USDJPY_USDJPY.a_Daily_OHLC,DaytradePro_XAUUSD_XAUUSD.a_Daily_OHLC,EURUSD_e_EURUSD.a_M15_OHLC,EURUSD_f_EURUSD.a_M15_OHLC,EURUSD_i_EURUSD.a_M15_OHLC,EURUSD_k_EURUSD.a_M15_OHLC,EURUSD_l_EURUSD.a_M15_OHLC,EURUSD_m_EURUSD.a_M15_OHLC,EURUSD_o_EURUSD.a_M15_OHLC,GOLDTRADEPROH4_b_XAUUSD.a_H4_OHLC,GOLDTRADEPRO_E_XAUUSD.a_Daily_OHLC,GOLDTRADEPRO_F_XAUUSD.a_Daily_OHLC,GOLDTRADEPRO_G_XAUUSD.a_Daily_OHLC,GOLDTRADEPRO_H_XAUUSD.a_Daily_OHLC,GOLDTRADEPRO_a_XAUUSD.a_Daily_OHLC,GOLDTRADEPRO_c_XAUUSD.a_Daily_OHLC,GOLDTRADEPRO_d_XAUUSD.a_Daily_OHLC,Gold_a_XAUUSD.a_Daily_OHLC,Gold_b_XAUUSD.a_Daily_OHLC,Gold_c_XAUUSD.a_Daily_OHLC,H1_B_BTCUSD.a_H1_OHLC,H1_C_BTCUSD.a_H1_OHLC,H1_E_BTCUSD.a_H1_OHLC,H1_F_BTCUSD.a_H1_OHLC,H1_H_BTCUSD.a_M15_OHLC,H1_J_BTCUSD.a_M15_OHLC,H1_M_BTCUSD.a_M15_OHLC,H1_O_BTCUSD.a_M15_OHLC,IND_US30_1_US30.a_Daily_OHLC,IND_US30_2_US30.a_Daily_OHLC,IND_US30_3_US30.a_Daily_OHLC,IND_US30_4_US30.a_Daily_OHLC,M5_C_XAUUSD.a_M5_OHLC,M5_E_XAUUSD.a_M5_OHLC,M5_G_XAUUSD.a_M5_OHLC,M5_H_XAUUSD.a_M5_OHLC,NAS_VOL_M15_A_USTEC.a_M15_OHLC,NAS_VOL_M15_B_USTEC.a_M15_OHLC,NAS_VOL_M15_C_USTEC.a_M15_OHLC,NAS_VOL_M15_D_USTEC.a_M15_OHLC,NAS_VOL_M15_E_USTEC.a_M15_OHLC,US100_1_USTEC.a_H1_OHLC,US100_2_USTEC.a_H1_OHLC,US100_3_USTEC.a_H1_OHLC,US100_4_USTEC.a_H1_OHLC,US30_1_US30.a_Daily_OHLC,US30_2_US30.a_Daily_OHLC,US30_3_US30.a_Daily_OHLC,US30_4_US30.a_Daily_OHLC,US30_M15_c_US30.a_M15_OHLC,US30_M15_f_US30.a_M15_OHLC,US30_M15_h_US30.a_M15_OHLC,US30_VOL_M15_a_US30.a_M15_OHLC,US30_VOL_M15_b_US30.a_M15_OHLC,US30_VOL_M15_c_US30.a_M15_OHLC,US30_VOL_M15_g_US30.a_M15_OHLC,US500_M15_a_US500.a_M15_OHLC,US500_M15_c_US500.a_M15_OHLC,US500_M15_d_US500.a_M15_OHLC,US500a_US500.a_H1_OHLC,US500b_US500.a_M15_OHLC,US500c_US500.a_M15_OHLC,US500d_US500.a_H1_OHLC,US500e_US500.a_Daily_OHLC,US500f_US500.a_Daily_OHLC,USTEC_M15_a_USTEC.a_M15_OHLC,USTEC_M15_e_USTEC.a_M15_OHLC,USTEC_M15_g_USTEC.a_M15_OHLC,VolUS500_a_US500.a_M15_OHLC,VolUS500_c_US500.a_M15_OHLC,VolUS500_g_US500.a_M15_OHLC,dailyA_XAUUSD.a_Daily_OHLC,dailyB_XAUUSD.a_Daily_OHLC,dailyC_XAUUSD.a_Daily_OHLC,dailyD_XAUUSD.a_Daily_OHLC,dailyE_XAUUSD.a_Daily_OHLC,dailyH_XAUUSD.a_Daily_OHLC,dailyI_XAUUSD.a_Daily_OHLC,dailyK_XAUUSD.a_Daily_OHLC,eurusd_H1_SL17_EURUSD.a_H1_OHLC,eurusd_H1_SL18_EURUSD.a_H1_OHLC,eurusd_H1_SL22_EURUSD.a_H1_OHLC,gbpusd_H1_GBPUSD.a_H1_OHLC,strategy1_Daily_XAUUSD.a_Daily_OHLC,strategy2_Daily_XAUUSD.a_Daily_OHLC,strategy3_Daily_XAUUSD.a_Daily_OHLC,strategy4_H4_XAUUSD.a_H4_OHLC,strategy5_H1_XAUUSD.a_H1_OHLC,strategy6_H1_XAUUSD.a_H1_OHLC,strategy7_H1_XAUUSD.a_H1_OHLC,strategy8_H1_XAUUSD.a_H1_OHLC,strategy9_H1_XAUUSD.a_H1_OHLC,usdjpy_H1_SL22_USDJPY.a_H1_OHLC,usdjpy_H1_SL30_USDJPY.a_H1_OHLC,usdjpy_H4_SL14_USDJPY.a_H4_OHLC,usdjpy_H4_SL17_USDJPY.a_H4_OHLC
2020-01-16,0.0,0.0,0.0,17.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,165.08,36.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1268.29,0.0,33.22,0.0,0.0,0.0,0.0,0.0,917.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.64,0.0,0.0,0.0,0.0
2020-01-17,270.3,63.0,118.0,105.74,799.75,349.95,0.0,238.38,332.0,199.57,137.7,71.7,118.0,279.72,799.75,359.91,526.2,238.38,332.0,285.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1017.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588.58,643.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-230.65,0.0,-299.85,0.0,-199.68,0.0,0.0,0.0,0.0,514.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.59,6.89,31.85,0.0,0.0,0.0,0.0,0.0,33.82,26.67,13.48,-2.42,25.08,167.32,11.53,-1.15,10.54
2020-01-20,288.0,0.0,0.0,217.18,799.32,349.8,460.87,238.23,0.0,199.89,288.0,0.0,0.0,182.22,799.32,173.65,494.66,238.23,0.0,285.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-622.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.61,624.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.95,34.62,0.0,0.0,0.0,0.0,0.0,0.0,-88.01,0.0,-121.8,-0.72,0.0,0.0,0.0,0.0
2020-01-21,0.0,0.0,0.0,78.04,-121.7,-180.35,263.43,-106.45,0.0,-80.3,0.0,0.0,0.0,10.59,-52.58,252.16,88.25,-68.93,0.0,-114.94,-198.46,-147.99,-369.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.6,245.3,158.0,254.0,84.32,225.55,467.12,49.8,0.0,0.0,0.0,0.0,-227.89,-288.75,-140.24,-524.55,0.0,-347.17,-347.17,0.0,-381.9,-94.25,74.65,-312.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.11,0.0,0.0,0.0,0.0,-495.21,0.0,0.0,0.0,0.0,-166.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.67,0.0,533.36,13.48,-45.71,165.76,0.0,0.0,124.86,-24.04
2020-01-22,0.0,0.0,0.0,17.54,0.0,0.0,0.0,-139.8,0.0,-79.43,0.0,0.0,0.0,-168.33,0.0,4.97,-468.87,-300.16,0.0,-113.53,-813.11,-901.91,-182.66,0.0,79.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-523.55,0.0,0.0,-628.25,0.0,0.0,0.0,0.0,243.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.4,0.0,0.0,0.0,0.0,87.9,0.0,-333.1,-175.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-239.43,-166.95,-549.85,119.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.88,0.0,0.0,0.0,0.0
2020-01-23,538.9,440.2,0.0,23.27,-4.14,349.7,263.2,10.18,0.0,199.03,538.9,448.9,0.0,9.1,65.68,349.7,317.54,60.4,0.0,284.51,0.0,0.0,-182.69,0.0,0.0,0.0,0.0,-400.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-510.19,-335.92,-335.92,-614.12,-369.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.19,0.0,0.0,-194.72,-296.02,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.76,-48.06,0.0,-56.69,-44.96,0.0,0.0,115.46,12.57
2020-01-24,0.0,0.0,0.0,111.28,0.0,0.0,0.0,-218.62,0.0,-199.04,0.0,0.0,0.0,98.85,0.0,9.94,-255.71,-119.34,0.0,-283.93,643.53,451.21,431.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.52,277.4,0.0,839.4,0.0,0.0,0.0,0.0,249.0,162.6,249.0,240.79,204.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-343.6,85.2,-33.21,343.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.41,0.0,0.0,0.0,-189.21,0.0,0.0,-98.27,-431.58,-332.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.96,284.27,0.0,0.0,0.0,0.0,0.0,983.04,0.0,0.0,608.47,187.67,804.74,278.91,-39.1,458.5,58.98,54.77,13.32,116.03,-40.06
2020-01-27,-36.7,392.3,-55.5,330.55,437.81,349.58,263.33,-25.26,-12.2,-201.04,-36.7,400.5,-83.0,11.3,437.81,714.16,297.11,-124.41,-57.2,-285.35,-207.71,-133.69,-550.58,0.0,82.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,837.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848.29,0.0,462.25,0.0,25.7,230.4,129.0,0.0,0.0,0.0,0.0,231.39,0.0,436.18,329.14,0.0,0.0,0.0,0.0,1629.75,1683.48,1961.74,1365.37,2444.63,0.0,0.0,0.0,726.38,231.39,0.0,436.18,329.14,-455.11,-530.96,-665.2,0.0,0.0,0.0,0.0,-230.09,-271.99,-299.25,0.0,-199.5,-176.23,0.0,0.0,0.0,0.0,-166.32,-175.56,0.0,0.0,21.74,0.0,0.0,0.0,0.0,0.0,0.0,387.87,1007.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-28,0.0,0.0,210.4,288.4,0.0,219.79,263.48,182.98,0.0,-125.35,0.0,0.0,385.8,244.91,0.0,240.04,317.53,-72.96,0.0,-178.97,0.0,0.0,185.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.4,169.5,254.4,126.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.42,74.58,663.19,0.0,0.0,0.0,0.0,0.0,0.0,287.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.21,0.0,0.0,0.0,0.0,0.0,-796.75,-165.77,0.0,0.0,351.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.52,0.0,0.0,-17.31,-33.6
2020-01-29,0.0,0.0,366.2,169.43,0.0,349.92,263.48,-65.7,0.0,0.27,0.0,0.0,366.2,17.73,0.0,10.22,-188.94,110.27,0.0,-0.04,0.0,0.0,-181.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.7,356.8,535.4,166.16,331.89,342.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-230.69,0.0,-299.38,0.0,-199.58,-176.26,0.0,0.0,0.0,0.0,-165.5,-92.02,0.0,0.0,-2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-114.74
2020-01-30,0.0,0.0,112.9,-34.7,0.0,0.0,0.0,-110.0,0.0,-145.66,0.0,0.0,112.9,-98.14,0.0,-259.75,-570.56,-60.44,0.0,-207.84,0.0,0.0,-81.79,0.0,0.0,0.0,0.0,0.0,78.33,2968.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-342.29,-342.29,0.0,-381.96,576.22,996.79,662.5,0.0,0.0,0.0,0.0,0.0,-461.69,156.61,38.48,0.0,0.0,0.0,0.0,-230.61,0.0,-299.59,223.3,-199.73,-176.08,0.0,0.0,0.0,557.94,-165.57,-175.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.59,7.95,56.78,174.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,219.26,72.68,124.97,-104.16
2020-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-839.03,0.0,-603.57,0.0,0.0,-651.95,-489.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.68,0.0,449.2,146.5,0.0,0.0,0.0,0.0,75.15,0.0,0.0,90.47,0.0,-564.44,0.0,16.57,-186.86,99.68,0.0,449.2,146.5,716.76,250.17,-327.75,0.0,0.0,0.0,0.0,767.71,1043.74,849.13,139.81,732.0,704.24,-56.62,0.0,-166.23,557.26,661.63,728.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.47,-54.6,0.0,0.0,0.0,109.44,0.0,0.0,-861.77,0.0,32.93,0.0,0.0,-2.38,5.0,144.32,256.36,192.74,92.41
2020-02-03,275.87,0.0,263.1,-150.28,-360.84,0.0,262.91,-303.96,0.0,-65.0,-888.28,0.0,263.1,-31.46,-360.84,9.94,-208.98,-140.79,0.0,-94.6,0.0,0.0,-183.55,396.84,0.0,0.0,262.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-286.23,0.0,0.0,0.0,0.0,-116.6,0.0,0.0,0.0,0.0,-1174.78,0.0,0.0,0.0,0.0,15.02,-604.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.09,296.9,296.9,217.99,536.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-181.78,0.0,0.0,0.0,0.0,0.0,0.0,-165.77,-1186.07,-1443.78,0.0,0.0,0.0,-281.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-826.18,-10.9,-60.45,-131.7,-45.04,7.6,0.0,0.0,0.0,0.0
2020-02-04,74.32,83.6,46.2,69.52,230.03,0.0,0.0,475.76,362.9,-123.62,74.32,93.0,46.2,-155.01,43.34,9.98,53.95,475.76,362.9,104.87,648.86,294.05,1064.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1646.44,0.0,1327.03,0.0,134.1,0.0,663.44,934.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.12,0.0,0.0,0.0,0.0,-46.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2877.71,287.41,420.55,0.0,0.0,0.0,0.0,403.2,0.0,0.0,0.0,-126.91,405.15,208.02,795.79,363.46,56.32,600.95,13.34,115.97,119.99
2020-02-05,174.09,-58.5,0.8,147.16,799.02,349.43,193.5,237.88,357.8,122.14,11.89,-59.2,-9.2,690.1,799.02,14.94,329.92,237.88,357.8,173.95,0.0,0.0,90.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701.46,0.0,131.34,0.0,94.8,185.2,104.1,0.0,101.63,0.0,0.0,207.34,0.0,433.08,345.78,0.0,0.0,0.0,0.0,1563.38,0.0,1881.85,0.0,2345.07,0.0,0.0,0.0,0.0,207.34,0.0,433.08,345.78,0.0,0.0,-329.32,0.0,0.0,0.0,0.0,-230.04,-272.16,0.0,0.0,0.0,0.0,102.08,234.72,-332.64,0.0,0.0,119.41,0.0,0.0,46.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,0.0,0.0,0.0,0.0
2020-02-06,0.0,0.0,-91.1,168.6,0.0,0.0,148.81,238.2,0.0,-137.06,0.0,0.0,-91.1,305.41,0.0,4.99,442.45,-126.87,0.0,-195.8,-201.36,-139.72,-365.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.1,0.0,0.0,0.0,0.0,493.7,0.46,166.5,1282.16,0.0,0.0,0.0,0.0,0.0,-340.02,-340.02,0.0,-372.84,0.0,0.0,0.0,0.0,493.7,0.46,166.5,1282.16,0.0,243.34,208.51,0.0,0.0,0.0,0.0,-230.34,-272.58,-299.64,0.0,-199.98,-176.22,0.0,0.0,0.0,0.0,-166.71,-175.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.41,131.57,142.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.52,0.0,0.0,0.0,0.0
2020-02-07,0.0,0.0,-17.8,82.81,0.0,0.0,0.0,-168.11,0.0,-121.1,0.0,0.0,-42.8,-328.73,0.0,5.01,-485.35,-124.62,0.0,-173.01,0.0,0.0,181.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-668.24,0.0,-1145.4,-280.1,0.0,0.0,0.0,0.0,191.54,141.08,393.57,0.0,0.0,0.0,0.0,-230.46,-272.54,-299.93,0.0,-199.73,-176.35,0.0,-35.06,0.0,-293.82,-165.78,-176.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.94,0.0,0.0,-181.2,-35.63
2020-02-10,0.0,0.0,0.0,20.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.51,0.0,4.98,33.7,0.0,0.0,285.11,0.0,0.0,226.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.6,111.6,121.3,102.01,-233.61,-255.25,61.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-524.32,0.0,0.0,-629.17,0.0,189.66,74.73,68.04,730.66,0.0,0.0,0.0,0.0,484.49,286.23,296.07,0.0,0.0,0.0,0.0,768.15,0.0,548.92,116.52,-199.66,0.0,0.0,0.0,0.0,-39.43,0.0,732.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.32,0.0,0.0,0.0,0.0
2020-02-11,194.0,124.9,188.1,223.67,-142.8,0.0,0.0,-93.36,-212.98,-94.46,194.0,135.0,188.1,115.88,-73.72,-259.8,296.72,-42.14,379.74,-135.08,-53.83,87.14,-246.34,0.0,0.0,0.0,0.0,0.0,0.0,6004.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.0,302.0,201.3,302.0,486.99,717.57,624.53,564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693.09,244.5,-331.28,0.0,0.0,0.0,0.0,0.0,972.9,0.0,425.67,678.97,658.13,152.21,0.0,123.07,0.0,-165.89,-174.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.96,0.0,0.0,-192.57,-40.53
