entity,type,indicator,fill_trust,state,days,total_pnl,avg_daily,sharpe,pnl_share_pct
BitcoinScalpPro_a_H1_BTCUSD.a_H1_OHLC,ea,OIL,medium,oil downtrend,928,35740.66,38.51,2.45,37.2
BitcoinScalpPro_a_H1_BTCUSD.a_H1_OHLC,ea,OIL,medium,oil uptrend,849,60303.38,71.03,4.24,62.8
BitcoinScalpPro_a_H1_BTCUSD.a_H1_OHLC,ea,VIX,medium,calm,405,18011.82,44.47,2.76,17.2
BitcoinScalpPro_a_H1_BTCUSD.a_H1_OHLC,ea,VIX,medium,normal,1206,63642.89,52.77,3.28,60.9
BitcoinScalpPro_a_H1_BTCUSD.a_H1_OHLC,ea,VIX,medium,stressed,370,22817.17,61.67,4.14,21.8
DTP2_eurusd_a_EURUSD.a_Daily_OHLC,ea,DXY,high,strong dollar,990,799.47,0.81,0.18,43.4
DTP2_eurusd_a_EURUSD.a_Daily_OHLC,ea,DXY,high,weak dollar,891,1044.64,1.17,0.25,56.6
DTP2_eurusd_a_EURUSD.a_Daily_OHLC,ea,SP500,high,stocks bear,379,-453.28,-1.2,-0.3,-27.0
DTP2_eurusd_a_EURUSD.a_Daily_OHLC,ea,SP500,high,stocks bull,1399,2134.42,1.53,0.32,127.0
DTP2_eurusd_a_EURUSD.a_Daily_OHLC,ea,GOLD,high,gold downtrend,441,-1784.92,-4.05,-0.8,-106.2
DTP2_eurusd_a_EURUSD.a_Daily_OHLC,ea,GOLD,high,gold uptrend,1337,3466.06,2.59,0.58,206.2
DTP2_eurusd_a_EURUSD.a_Daily_OHLC,ea,BTC,high,crypto bear,788,1813.35,2.3,0.53,74.4
DTP2_eurusd_a_EURUSD.a_Daily_OHLC,ea,BTC,high,crypto bull,1053,624.05,0.59,0.12,25.6
DTP2_eurusd_a_EURUSD.a_Daily_OHLC,ea,US10Y,high,rates falling,716,1639.74,2.29,0.52,88.9
DTP2_eurusd_a_EURUSD.a_Daily_OHLC,ea,US10Y,high,rates rising,1165,204.37,0.18,0.04,11.1
DTP2_eurusd_a_EURUSD.a_Daily_OHLC,ea,OIL,high,oil downtrend,928,169.69,0.18,0.04,10.1
DTP2_eurusd_a_EURUSD.a_Daily_OHLC,ea,OIL,high,oil uptrend,850,1511.45,1.78,0.4,89.9
DTP2_eurusd_a_EURUSD.a_Daily_OHLC,ea,VIX,high,calm,406,-1189.68,-2.93,-0.57,-220.0
DTP2_eurusd_a_EURUSD.a_Daily_OHLC,ea,VIX,high,normal,1206,2495.21,2.07,0.45,461.4
DTP2_eurusd_a_EURUSD.a_Daily_OHLC,ea,VIX,high,stressed,370,-764.73,-2.07,-0.43,-141.4
DTP2_eurusd_b_EURUSD.a_Daily_OHLC,ea,DXY,high,strong dollar,954,341.36,0.36,0.04,4.0
DTP2_eurusd_b_EURUSD.a_Daily_OHLC,ea,DXY,high,weak dollar,889,8226.48,9.25,1.1,96.0
DTP2_eurusd_b_EURUSD.a_Daily_OHLC,ea,SP500,high,stocks bear,379,2419.7,6.38,0.72,41.1
DTP2_eurusd_b_EURUSD.a_Daily_OHLC,ea,SP500,high,stocks bull,1361,3466.3,2.55,0.28,58.9
DTP2_eurusd_b_EURUSD.a_Daily_OHLC,ea,GOLD,high,gold downtrend,404,482.96,1.2,0.12,8.2
DTP2_eurusd_b_EURUSD.a_Daily_OHLC,ea,GOLD,high,gold uptrend,1336,5403.04,4.04,0.46,91.8
DTP2_eurusd_b_EURUSD.a_Daily_OHLC,ea,BTC,high,crypto bear,750,5723.48,7.63,0.84,58.0
DTP2_eurusd_b_EURUSD.a_Daily_OHLC,ea,BTC,high,crypto bull,1053,4147.74,3.94,0.44,42.0
DTP2_eurusd_b_EURUSD.a_Daily_OHLC,ea,US10Y,high,rates falling,716,5471.36,7.64,0.79,63.9
DTP2_eurusd_b_EURUSD.a_Daily_OHLC,ea,US10Y,high,rates rising,1127,3096.48,2.75,0.31,36.1
DTP2_eurusd_b_EURUSD.a_Daily_OHLC,ea,OIL,high,oil downtrend,913,7388.3,8.09,0.91,125.5
DTP2_eurusd_b_EURUSD.a_Daily_OHLC,ea,OIL,high,oil uptrend,827,-1502.3,-1.82,-0.2,-25.5
DTP2_eurusd_b_EURUSD.a_Daily_OHLC,ea,VIX,high,calm,404,748.02,1.85,0.18,7.7
DTP2_eurusd_b_EURUSD.a_Daily_OHLC,ea,VIX,high,normal,1170,2771.93,2.37,0.26,28.6
DTP2_eurusd_b_EURUSD.a_Daily_OHLC,ea,VIX,high,stressed,370,6166.63,16.67,2.28,63.7
DTP2_eurusd_c_EURUSD.a_Daily_OHLC,ea,DXY,high,strong dollar,954,-1375.25,-1.44,-0.19,-22.8
DTP2_eurusd_c_EURUSD.a_Daily_OHLC,ea,DXY,high,weak dollar,889,7399.99,8.32,1.11,122.8
DTP2_eurusd_c_EURUSD.a_Daily_OHLC,ea,SP500,high,stocks bear,379,2248.37,5.93,0.9,70.6
DTP2_eurusd_c_EURUSD.a_Daily_OHLC,ea,SP500,high,stocks bull,1361,938.0,0.69,0.09,29.4
DTP2_eurusd_c_EURUSD.a_Daily_OHLC,ea,GOLD,high,gold downtrend,404,-73.93,-0.18,-0.02,-2.3
DTP2_eurusd_c_EURUSD.a_Daily_OHLC,ea,GOLD,high,gold uptrend,1336,3260.3,2.44,0.34,102.3
DTP2_eurusd_c_EURUSD.a_Daily_OHLC,ea,BTC,high,crypto bear,750,4949.46,6.6,0.86,71.2
DTP2_eurusd_c_EURUSD.a_Daily_OHLC,ea,BTC,high,crypto bull,1053,2000.43,1.9,0.25,28.8
DTP2_eurusd_c_EURUSD.a_Daily_OHLC,ea,US10Y,high,rates falling,716,7030.08,9.82,1.26,116.7
DTP2_eurusd_c_EURUSD.a_Daily_OHLC,ea,US10Y,high,rates rising,1127,-1005.34,-0.89,-0.12,-16.7
DTP2_eurusd_c_EURUSD.a_Daily_OHLC,ea,OIL,high,oil downtrend,913,3885.12,4.26,0.56,121.9
DTP2_eurusd_c_EURUSD.a_Daily_OHLC,ea,OIL,high,oil uptrend,827,-698.75,-0.84,-0.12,-21.9
DTP2_eurusd_c_EURUSD.a_Daily_OHLC,ea,VIX,high,calm,404,857.31,2.12,0.29,12.4
DTP2_eurusd_c_EURUSD.a_Daily_OHLC,ea,VIX,high,normal,1170,521.2,0.45,0.06,7.5
DTP2_eurusd_c_EURUSD.a_Daily_OHLC,ea,VIX,high,stressed,370,5541.41,14.98,2.09,80.1
DTP2_eurusd_d_EURUSD.a_Daily_OHLC,ea,DXY,high,strong dollar,954,341.36,0.36,0.04,4.0
DTP2_eurusd_d_EURUSD.a_Daily_OHLC,ea,DXY,high,weak dollar,889,8226.48,9.25,1.1,96.0
DTP2_eurusd_d_EURUSD.a_Daily_OHLC,ea,SP500,high,stocks bear,379,2419.7,6.38,0.72,41.1
DTP2_eurusd_d_EURUSD.a_Daily_OHLC,ea,SP500,high,stocks bull,1361,3466.3,2.55,0.28,58.9
DTP2_eurusd_d_EURUSD.a_Daily_OHLC,ea,GOLD,high,gold downtrend,404,482.96,1.2,0.12,8.2
DTP2_eurusd_d_EURUSD.a_Daily_OHLC,ea,GOLD,high,gold uptrend,1336,5403.04,4.04,0.46,91.8
DTP2_eurusd_d_EURUSD.a_Daily_OHLC,ea,BTC,high,crypto bear,750,5723.48,7.63,0.84,58.0
DTP2_eurusd_d_EURUSD.a_Daily_OHLC,ea,BTC,high,crypto bull,1053,4147.74,3.94,0.44,42.0
DTP2_eurusd_d_EURUSD.a_Daily_OHLC,ea,US10Y,high,rates falling,716,5471.36,7.64,0.79,63.9
DTP2_eurusd_d_EURUSD.a_Daily_OHLC,ea,US10Y,high,rates rising,1127,3096.48,2.75,0.31,36.1
